specificity,grower_id,season,activity,attribute,value,season_order
"by grower, season, activity",15,Spring,Harvesting,days_per_month_by_activity,2.0,1.0
"by grower, season, activity",15,Spring,Preparing beds,days_per_month_by_activity,0.0,1.0
"by grower, season, activity",15,Spring,Seeding,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",15,Spring,Transplanting,days_per_month_by_activity,0.0,1.0
"by grower, season, activity",15,Spring,Watering,days_per_month_by_activity,0.0,1.0
"by grower, season, activity",15,Spring,Weeding,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",15,Summer,Harvesting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Summer,Preparing beds,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Summer,Seeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Summer,Transplanting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Summer,Watering,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Summer,Weeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",15,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",15,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",15,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",15,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",15,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",15,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",16,Fall,Harvesting,days_per_month_by_activity,8.0,3.0
"by grower, season, activity",16,Fall,Preparing beds,days_per_month_by_activity,5.0,3.0
"by grower, season, activity",16,Fall,Seeding,days_per_month_by_activity,3.0,3.0
"by grower, season, activity",16,Fall,Transplanting,days_per_month_by_activity,3.0,3.0
"by grower, season, activity",16,Fall,Watering,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",16,Fall,Weeding,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",16,Spring,Harvesting,days_per_month_by_activity,9.0,1.0
"by grower, season, activity",16,Spring,Preparing beds,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",16,Spring,Seeding,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",16,Spring,Transplanting,days_per_month_by_activity,7.0,1.0
"by grower, season, activity",16,Spring,Watering,days_per_month_by_activity,25.0,1.0
"by grower, season, activity",16,Spring,Weeding,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",16,Summer,Harvesting,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",16,Summer,Preparing beds,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",16,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",16,Summer,Transplanting,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",16,Summer,Watering,days_per_month_by_activity,20.0,2.0
"by grower, season, activity",16,Summer,Weeding,days_per_month_by_activity,10.0,2.0
"by grower, season, activity",16,Winter,Harvesting,days_per_month_by_activity,6.0,4.0
"by grower, season, activity",16,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",16,Winter,Seeding,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",16,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",16,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",16,Winter,Weeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",17,Fall,Harvesting,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",17,Fall,Preparing beds,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",17,Fall,Seeding,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",17,Fall,Transplanting,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",17,Fall,Watering,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",17,Fall,Weeding,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",17,Spring,Harvesting,days_per_month_by_activity,24.0,1.0
"by grower, season, activity",17,Spring,Preparing beds,days_per_month_by_activity,3.0,1.0
"by grower, season, activity",17,Spring,Seeding,days_per_month_by_activity,22.0,1.0
"by grower, season, activity",17,Spring,Transplanting,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",17,Spring,Watering,days_per_month_by_activity,26.0,1.0
"by grower, season, activity",17,Spring,Weeding,days_per_month_by_activity,16.0,1.0
"by grower, season, activity",17,Summer,Harvesting,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",17,Summer,Preparing beds,days_per_month_by_activity,4.0,2.0
"by grower, season, activity",17,Summer,Seeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",17,Summer,Transplanting,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",17,Summer,Watering,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",17,Summer,Weeding,days_per_month_by_activity,25.0,2.0
"by grower, season, activity",17,Winter,Harvesting,days_per_month_by_activity,3.0,4.0
"by grower, season, activity",17,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",17,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",17,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",17,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",17,Winter,Weeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",18,Spring,Harvesting,days_per_month_by_activity,2.0,1.0
"by grower, season, activity",18,Spring,Preparing beds,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",18,Spring,Seeding,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",18,Spring,Transplanting,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",18,Spring,Watering,days_per_month_by_activity,25.0,1.0
"by grower, season, activity",18,Spring,Weeding,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",18,Summer,Harvesting,days_per_month_by_activity,17.0,2.0
"by grower, season, activity",18,Summer,Preparing beds,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",18,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",18,Summer,Transplanting,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",18,Summer,Watering,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",18,Summer,Weeding,days_per_month_by_activity,10.0,2.0
"by grower, season, activity",18,Winter,Harvesting,days_per_month_by_activity,3.0,4.0
"by grower, season, activity",18,Winter,Preparing beds,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",18,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",18,Winter,Transplanting,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",18,Winter,Watering,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",18,Winter,Weeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",19,Spring,Harvesting,days_per_month_by_activity,14.0,1.0
"by grower, season, activity",19,Spring,Preparing beds,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",19,Spring,Seeding,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",19,Spring,Transplanting,days_per_month_by_activity,14.0,1.0
"by grower, season, activity",19,Spring,Watering,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",19,Spring,Weeding,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",19,Summer,Harvesting,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",19,Summer,Preparing beds,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",19,Summer,Seeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",19,Summer,Transplanting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",19,Summer,Watering,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",19,Summer,Weeding,days_per_month_by_activity,7.0,2.0
"by grower, season, activity",20,Fall,Harvesting,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",20,Fall,Preparing beds,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",20,Fall,Seeding,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",20,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",20,Fall,Watering,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",20,Fall,Weeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",20,Spring,Harvesting,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",20,Spring,Preparing beds,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",20,Spring,Seeding,days_per_month_by_activity,2.0,1.0
"by grower, season, activity",20,Spring,Transplanting,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",20,Spring,Watering,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",20,Spring,Weeding,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",20,Summer,Harvesting,days_per_month_by_activity,12.0,2.0
"by grower, season, activity",20,Summer,Preparing beds,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",20,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",20,Summer,Transplanting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",20,Summer,Watering,days_per_month_by_activity,12.0,2.0
"by grower, season, activity",20,Summer,Weeding,days_per_month_by_activity,1.0,2.0
"by grower, season, activity",21,Fall,Harvesting,days_per_month_by_activity,20.0,3.0
"by grower, season, activity",21,Fall,Preparing beds,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",21,Fall,Seeding,days_per_month_by_activity,3.0,3.0
"by grower, season, activity",21,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",21,Fall,Watering,days_per_month_by_activity,6.0,3.0
"by grower, season, activity",21,Fall,Weeding,days_per_month_by_activity,15.0,3.0
"by grower, season, activity",21,Spring,Harvesting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",21,Spring,Preparing beds,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",21,Spring,Seeding,days_per_month_by_activity,3.5,1.0
"by grower, season, activity",21,Spring,Transplanting,days_per_month_by_activity,2.0,1.0
"by grower, season, activity",21,Spring,Watering,days_per_month_by_activity,6.0,1.0
"by grower, season, activity",21,Spring,Weeding,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",21,Summer,Harvesting,days_per_month_by_activity,3.5,2.0
"by grower, season, activity",21,Summer,Preparing beds,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",21,Summer,Seeding,days_per_month_by_activity,4.0,2.0
"by grower, season, activity",21,Summer,Transplanting,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",21,Summer,Watering,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",21,Summer,Weeding,days_per_month_by_activity,28.0,2.0
"by grower, season, activity",21,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",21,Winter,Preparing beds,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",21,Winter,Seeding,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",21,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",21,Winter,Watering,days_per_month_by_activity,12.0,4.0
"by grower, season, activity",21,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",22,Spring,Harvesting,days_per_month_by_activity,1.0,1.0
"by grower, season, activity",22,Spring,Preparing beds,days_per_month_by_activity,23.0,1.0
"by grower, season, activity",22,Spring,Seeding,days_per_month_by_activity,17.0,1.0
"by grower, season, activity",22,Spring,Transplanting,days_per_month_by_activity,23.0,1.0
"by grower, season, activity",22,Spring,Watering,days_per_month_by_activity,25.0,1.0
"by grower, season, activity",22,Spring,Weeding,days_per_month_by_activity,30.0,1.0
"by grower, season, activity",22,Summer,Harvesting,days_per_month_by_activity,20.0,2.0
"by grower, season, activity",22,Summer,Preparing beds,days_per_month_by_activity,3.0,2.0
"by grower, season, activity",22,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",22,Summer,Transplanting,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",22,Summer,Watering,days_per_month_by_activity,20.0,2.0
"by grower, season, activity",22,Summer,Weeding,days_per_month_by_activity,30.0,2.0
"by grower, season, activity",22,Winter,Harvesting,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",22,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",22,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",22,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",22,Winter,Watering,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",22,Winter,Weeding,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",23,Fall,Harvesting,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",23,Fall,Preparing beds,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",23,Fall,Seeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",23,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",23,Fall,Watering,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",23,Fall,Weeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",23,Spring,Harvesting,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",23,Spring,Preparing beds,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",23,Spring,Seeding,days_per_month_by_activity,3.0,1.0
"by grower, season, activity",23,Spring,Transplanting,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",23,Spring,Watering,days_per_month_by_activity,13.0,1.0
"by grower, season, activity",23,Spring,Weeding,days_per_month_by_activity,12.0,1.0
"by grower, season, activity",23,Summer,Harvesting,days_per_month_by_activity,16.0,2.0
"by grower, season, activity",23,Summer,Preparing beds,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",23,Summer,Seeding,days_per_month_by_activity,4.0,2.0
"by grower, season, activity",23,Summer,Transplanting,days_per_month_by_activity,3.0,2.0
"by grower, season, activity",23,Summer,Watering,days_per_month_by_activity,6.0,2.0
"by grower, season, activity",23,Summer,Weeding,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",23,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",23,Winter,Preparing beds,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",23,Winter,Seeding,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",23,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",23,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",23,Winter,Weeding,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",24,Spring,Harvesting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",24,Spring,Preparing beds,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",24,Spring,Seeding,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",24,Spring,Transplanting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",24,Spring,Watering,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",24,Spring,Weeding,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",25,Fall,Harvesting,days_per_month_by_activity,5.0,3.0
"by grower, season, activity",25,Fall,Preparing beds,days_per_month_by_activity,9.0,3.0
"by grower, season, activity",25,Fall,Seeding,days_per_month_by_activity,3.0,3.0
"by grower, season, activity",25,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",25,Fall,Watering,days_per_month_by_activity,10.0,3.0
"by grower, season, activity",25,Fall,Weeding,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",25,Spring,Harvesting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",25,Spring,Preparing beds,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",25,Spring,Seeding,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",25,Spring,Transplanting,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",25,Spring,Watering,days_per_month_by_activity,30.0,1.0
"by grower, season, activity",25,Spring,Weeding,days_per_month_by_activity,3.0,1.0
"by grower, season, activity",25,Summer,Harvesting,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",25,Summer,Preparing beds,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",25,Summer,Seeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",25,Summer,Transplanting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",25,Summer,Watering,days_per_month_by_activity,7.0,2.0
"by grower, season, activity",25,Summer,Weeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",25,Winter,Harvesting,days_per_month_by_activity,8.0,4.0
"by grower, season, activity",25,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",25,Winter,Seeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",25,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",25,Winter,Watering,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",25,Winter,Weeding,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",26,Fall,Harvesting,days_per_month_by_activity,4.5,3.0
"by grower, season, activity",26,Fall,Preparing beds,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",26,Fall,Seeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",26,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",26,Fall,Watering,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",26,Fall,Weeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",26,Spring,Harvesting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",26,Spring,Preparing beds,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",26,Spring,Seeding,days_per_month_by_activity,23.0,1.0
"by grower, season, activity",26,Spring,Transplanting,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",26,Spring,Watering,days_per_month_by_activity,29.0,1.0
"by grower, season, activity",26,Spring,Weeding,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",26,Summer,Harvesting,days_per_month_by_activity,20.0,2.0
"by grower, season, activity",26,Summer,Preparing beds,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",26,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",26,Summer,Transplanting,days_per_month_by_activity,1.0,2.0
"by grower, season, activity",26,Summer,Watering,days_per_month_by_activity,7.0,2.0
"by grower, season, activity",26,Summer,Weeding,days_per_month_by_activity,30.0,2.0
"by grower, season, activity",26,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",26,Winter,Preparing beds,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",26,Winter,Seeding,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",26,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",26,Winter,Watering,days_per_month_by_activity,29.0,4.0
"by grower, season, activity",26,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",27,Fall,Harvesting,days_per_month_by_activity,15.0,3.0
"by grower, season, activity",27,Fall,Preparing beds,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",27,Fall,Seeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",27,Fall,Transplanting,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",27,Fall,Watering,days_per_month_by_activity,10.0,3.0
"by grower, season, activity",27,Fall,Weeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",27,Spring,Harvesting,days_per_month_by_activity,20.0,1.0
"by grower, season, activity",27,Spring,Preparing beds,days_per_month_by_activity,0.0,1.0
"by grower, season, activity",27,Spring,Seeding,days_per_month_by_activity,2.0,1.0
"by grower, season, activity",27,Spring,Transplanting,days_per_month_by_activity,6.0,1.0
"by grower, season, activity",27,Spring,Watering,days_per_month_by_activity,30.0,1.0
"by grower, season, activity",27,Spring,Weeding,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",27,Summer,Harvesting,days_per_month_by_activity,30.0,2.0
"by grower, season, activity",27,Summer,Preparing beds,days_per_month_by_activity,3.0,2.0
"by grower, season, activity",27,Summer,Seeding,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",27,Summer,Transplanting,days_per_month_by_activity,1.0,2.0
"by grower, season, activity",27,Summer,Watering,days_per_month_by_activity,16.0,2.0
"by grower, season, activity",27,Summer,Weeding,days_per_month_by_activity,6.0,2.0
"by grower, season, activity",27,Winter,Harvesting,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",27,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",27,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",27,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",27,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",27,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",28,Fall,Harvesting,days_per_month_by_activity,8.0,3.0
"by grower, season, activity",28,Fall,Preparing beds,days_per_month_by_activity,5.0,3.0
"by grower, season, activity",28,Fall,Seeding,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",28,Fall,Transplanting,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",28,Fall,Watering,days_per_month_by_activity,3.0,3.0
"by grower, season, activity",28,Fall,Weeding,days_per_month_by_activity,8.0,3.0
"by grower, season, activity",28,Spring,Harvesting,days_per_month_by_activity,8.5,1.0
"by grower, season, activity",28,Spring,Preparing beds,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",28,Spring,Seeding,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",28,Spring,Transplanting,days_per_month_by_activity,6.0,1.0
"by grower, season, activity",28,Spring,Watering,days_per_month_by_activity,30.0,1.0
"by grower, season, activity",28,Spring,Weeding,days_per_month_by_activity,9.0,1.0
"by grower, season, activity",28,Summer,Harvesting,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",28,Summer,Preparing beds,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",28,Summer,Seeding,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",28,Summer,Transplanting,days_per_month_by_activity,2.0,2.0
"by grower, season, activity",28,Summer,Watering,days_per_month_by_activity,30.0,2.0
"by grower, season, activity",28,Summer,Weeding,days_per_month_by_activity,5.0,2.0
"by grower, season, activity",28,Winter,Harvesting,days_per_month_by_activity,3.0,4.0
"by grower, season, activity",28,Winter,Preparing beds,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",28,Winter,Seeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",28,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",28,Winter,Watering,days_per_month_by_activity,15.0,4.0
"by grower, season, activity",28,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",29,Spring,Harvesting,days_per_month_by_activity,0.0,1.0
"by grower, season, activity",29,Spring,Preparing beds,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",29,Spring,Seeding,days_per_month_by_activity,3.0,1.0
"by grower, season, activity",29,Spring,Transplanting,days_per_month_by_activity,6.0,1.0
"by grower, season, activity",29,Spring,Watering,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",29,Spring,Weeding,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",29,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",29,Winter,Preparing beds,days_per_month_by_activity,2.0,4.0
"by grower, season, activity",29,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",29,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",29,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",29,Winter,Weeding,days_per_month_by_activity,1.0,4.0
"by grower, season, activity",30,Fall,Harvesting,days_per_month_by_activity,1.0,3.0
"by grower, season, activity",30,Fall,Preparing beds,days_per_month_by_activity,7.0,3.0
"by grower, season, activity",30,Fall,Seeding,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",30,Fall,Transplanting,days_per_month_by_activity,2.0,3.0
"by grower, season, activity",30,Fall,Watering,days_per_month_by_activity,0.0,3.0
"by grower, season, activity",30,Fall,Weeding,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",30,Spring,Harvesting,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",30,Spring,Preparing beds,days_per_month_by_activity,10.0,1.0
"by grower, season, activity",30,Spring,Seeding,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",30,Spring,Transplanting,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",30,Spring,Watering,days_per_month_by_activity,4.0,1.0
"by grower, season, activity",30,Spring,Weeding,days_per_month_by_activity,7.0,1.0
"by grower, season, activity",30,Summer,Harvesting,days_per_month_by_activity,15.0,2.0
"by grower, season, activity",30,Summer,Preparing beds,days_per_month_by_activity,7.0,2.0
"by grower, season, activity",30,Summer,Seeding,days_per_month_by_activity,1.0,2.0
"by grower, season, activity",30,Summer,Transplanting,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",30,Summer,Watering,days_per_month_by_activity,20.0,2.0
"by grower, season, activity",30,Summer,Weeding,days_per_month_by_activity,10.0,2.0
"by grower, season, activity",30,Winter,Harvesting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",30,Winter,Preparing beds,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",30,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",30,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",30,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",30,Winter,Weeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",31,Spring,Harvesting,days_per_month_by_activity,8.0,1.0
"by grower, season, activity",31,Spring,Preparing beds,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",31,Spring,Seeding,days_per_month_by_activity,1.5,1.0
"by grower, season, activity",31,Spring,Transplanting,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",31,Spring,Watering,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",31,Spring,Weeding,days_per_month_by_activity,18.0,1.0
"by grower, season, activity",31,Summer,Harvesting,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",31,Summer,Preparing beds,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",31,Summer,Seeding,days_per_month_by_activity,0.0,2.0
"by grower, season, activity",31,Summer,Transplanting,days_per_month_by_activity,1.0,2.0
"by grower, season, activity",31,Summer,Watering,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",31,Summer,Weeding,days_per_month_by_activity,8.0,2.0
"by grower, season, activity",31,Winter,Harvesting,days_per_month_by_activity,8.0,4.0
"by grower, season, activity",31,Winter,Preparing beds,days_per_month_by_activity,3.0,4.0
"by grower, season, activity",31,Winter,Seeding,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",31,Winter,Transplanting,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",31,Winter,Watering,days_per_month_by_activity,0.0,4.0
"by grower, season, activity",31,Winter,Weeding,days_per_month_by_activity,4.0,4.0
"by grower, season, activity",32,Fall,Harvesting,days_per_month_by_activity,8.0,3.0
"by grower, season, activity",32,Fall,Preparing beds,days_per_month_by_activity,10.0,3.0
"by grower, season, activity",32,Fall,Seeding,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",32,Fall,Transplanting,days_per_month_by_activity,4.0,3.0
"by grower, season, activity",32,Fall,Watering,days_per_month_by_activity,10.0,3.0
"by grower, season, activity",32,Fall,Weeding,days_per_month_by_activity,20.0,3.0
"by grower, season, activity",32,Spring,Harvesting,days_per_month_by_activity,15.0,1.0
"by grower, season, activity",32,Spring,Preparing beds,days_per_month_by_activity,5.0,1.0
"by grower, season, activity",32,Spring,Seeding,days_per_month_by_activity,20.0,1.0
