grower_id,season,activity,attire_close_toed_shoes,attire_hat,attire_long_pants,attire_long_sleeves,attire_other,attire_sandals,attire_short_sleeves,attire_shorts,contact_%,days_per_month_by_activity,gloves_%,hours_per_day_by_activity,orient_bending_over,orient_kneeling,orient_other,orient_sitting,orient_standing,wash_freq,hours_per_month_by_activity,specificity
18,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
18,Winter,Transplanting,1,1,1,1,0,0,0,0,100.0,2.0,,0.5,0,1,0,0,0,100.0,1.0,"by grower, season, activity"
18,Winter,Watering,1,1,1,1,0,0,0,0,5.0,4.0,,0.166666,0,0,0,0,1,100.0,0.666664,"by grower, season, activity"
18,Winter,Weeding,1,1,1,1,0,0,0,0,100.0,1.0,,0.75,0,1,0,0,0,100.0,0.75,"by grower, season, activity"
19,Spring,Harvesting,1,0,1,0,0,0,1,0,10.0,14.0,,0.5,1,1,0,0,1,100.0,7.0,"by grower, season, activity"
19,Spring,Preparing beds,1,1,1,1,1,0,1,0,33.0,4.0,75.0,1.0,1,1,0,1,1,100.0,4.0,"by grower, season, activity"
19,Spring,Seeding,1,1,1,1,0,0,1,0,75.0,4.0,,2.0,0,0,0,1,0,100.0,8.0,"by grower, season, activity"
19,Spring,Transplanting,1,0,1,1,1,0,1,0,100.0,14.0,50.0,0.5,0,1,0,0,0,100.0,7.0,"by grower, season, activity"
19,Spring,Watering,1,0,1,1,0,0,1,0,0.0,10.0,,1.0,0,0,0,0,1,100.0,10.0,"by grower, season, activity"
19,Spring,Weeding,1,0,1,0,0,0,1,0,100.0,20.0,50.0,0.5,0,1,0,0,0,100.0,10.0,"by grower, season, activity"
19,Summer,Harvesting,1,0,1,0,0,0,1,0,50.0,15.0,,0.5,1,0,1,0,1,100.0,7.5,"by grower, season, activity"
19,Summer,Preparing beds,1,0,1,0,0,0,1,0,50.0,2.0,,1.0,0,1,0,0,1,75.0,2.0,"by grower, season, activity"
19,Summer,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
19,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
19,Summer,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
19,Summer,Weeding,1,0,1,0,0,0,1,0,75.0,7.0,,1.0,0,0,1,0,1,75.0,7.0,"by grower, season, activity"
20,Fall,Harvesting,1,0,1,1,1,0,0,0,50.0,4.0,100.0,0.5,1,1,0,1,1,100.0,2.0,"by grower, season, activity"
20,Fall,Preparing beds,1,0,1,1,1,0,0,0,5.0,2.0,8.0,6.0,0,0,1,0,0,100.0,12.0,"by grower, season, activity"
20,Fall,Seeding,1,0,1,1,1,0,0,0,5.0,2.0,8.0,6.0,0,0,1,0,0,100.0,12.0,"by grower, season, activity"
20,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
20,Fall,Watering,1,0,1,1,1,0,0,0,100.0,4.0,100.0,2.0,1,1,0,1,1,100.0,8.0,"by grower, season, activity"
20,Fall,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
20,Spring,Harvesting,1,0,1,1,0,0,0,0,0.0,4.0,100.0,8.0,1,0,0,0,0,100.0,32.0,"by grower, season, activity"
20,Spring,Preparing beds,1,0,1,1,0,0,0,0,50.0,5.0,100.0,4.0,0,1,0,0,1,100.0,20.0,"by grower, season, activity"
20,Spring,Seeding,1,0,1,1,0,0,0,0,100.0,2.0,,2.0,0,0,0,1,1,100.0,4.0,"by grower, season, activity"
20,Spring,Transplanting,1,0,1,1,0,0,0,0,100.0,5.0,,1.0,0,1,0,0,0,100.0,5.0,"by grower, season, activity"
20,Spring,Watering,1,0,1,1,0,0,0,0,0.0,20.0,,2.0,0,0,0,0,1,,40.0,"by grower, season, activity"
20,Spring,Weeding,1,0,1,1,0,0,0,0,100.0,15.0,50.0,1.0,0,1,0,0,0,100.0,15.0,"by grower, season, activity"
20,Summer,Harvesting,1,0,1,1,0,0,0,0,8.0,12.0,25.0,4.0,1,0,0,0,0,100.0,48.0,"by grower, season, activity"
20,Summer,Preparing beds,1,0,1,0,1,0,1,0,0.0,5.0,75.0,5.0,0,0,0,0,1,,25.0,"by grower, season, activity"
20,Summer,Seeding,1,0,1,0,0,0,1,0,0.0,2.0,,1.0,0,0,0,0,1,75.0,2.0,"by grower, season, activity"
20,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
20,Summer,Watering,1,0,1,0,0,0,1,0,25.0,12.0,,2.0,1,0,1,0,1,,24.0,"by grower, season, activity"
20,Summer,Weeding,1,0,1,0,0,0,1,0,100.0,1.0,,6.0,1,1,0,0,0,100.0,6.0,"by grower, season, activity"
21,Fall,Harvesting,1,1,1,1,0,0,0,0,10.0,20.0,,5.0,1,0,0,0,0,100.0,100.0,"by grower, season, activity"
21,Fall,Preparing beds,1,1,1,0,0,0,1,0,90.0,4.0,25.0,6.0,1,0,0,0,1,100.0,24.0,"by grower, season, activity"
21,Fall,Seeding,1,1,1,1,0,0,0,0,75.0,3.0,25.0,6.0,1,0,0,0,1,100.0,18.0,"by grower, season, activity"
21,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
21,Fall,Watering,1,1,1,0,0,0,0,0,0.0,6.0,,1.0,0,0,0,0,1,100.0,6.0,"by grower, season, activity"
21,Fall,Weeding,1,1,1,1,0,0,0,0,100.0,15.0,,3.0,0,1,0,0,0,100.0,45.0,"by grower, season, activity"
21,Spring,Harvesting,1,1,1,1,0,0,1,0,50.0,8.0,,9.0,1,1,0,1,1,100.0,72.0,"by grower, season, activity"
21,Spring,Preparing beds,1,1,1,1,0,0,1,0,0.0,5.0,20.0,2.5,0,0,0,0,1,75.0,12.5,"by grower, season, activity"
21,Spring,Seeding,1,1,1,1,0,0,1,0,100.0,3.5,,6.0,1,1,0,0,0,80.0,21.0,"by grower, season, activity"
21,Spring,Transplanting,1,1,1,1,0,0,1,0,100.0,2.0,,3.0,1,0,0,0,0,75.0,6.0,"by grower, season, activity"
21,Spring,Watering,1,1,1,1,0,0,1,0,5.0,6.0,,6.0,0,0,0,0,1,100.0,36.0,"by grower, season, activity"
21,Spring,Weeding,1,1,1,1,0,0,1,0,100.0,20.0,5.0,8.0,0,1,0,0,0,100.0,160.0,"by grower, season, activity"
21,Summer,Harvesting,1,1,1,0,1,0,1,0,80.0,3.5,,5.0,1,0,0,0,0,100.0,17.5,"by grower, season, activity"
21,Summer,Preparing beds,1,1,1,0,1,0,1,0,75.0,5.0,25.0,2.0,0,0,0,0,1,80.0,10.0,"by grower, season, activity"
21,Summer,Seeding,1,1,1,0,1,0,1,0,50.0,4.0,,2.0,1,0,0,0,0,100.0,8.0,"by grower, season, activity"
21,Summer,Transplanting,1,1,1,0,1,0,1,0,100.0,2.0,,3.0,1,0,0,0,0,100.0,6.0,"by grower, season, activity"
21,Summer,Watering,1,1,1,0,1,0,1,0,0.0,8.0,,4.0,0,0,0,0,1,100.0,32.0,"by grower, season, activity"
21,Summer,Weeding,1,1,1,0,1,0,1,0,100.0,28.0,20.0,3.0,0,1,0,0,0,100.0,84.0,"by grower, season, activity"
21,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
21,Winter,Preparing beds,1,1,1,1,0,0,0,0,25.0,2.0,50.0,6.0,1,0,0,0,0,100.0,12.0,"by grower, season, activity"
21,Winter,Seeding,1,1,1,1,0,0,0,0,50.0,2.0,,6.0,1,0,0,0,1,100.0,12.0,"by grower, season, activity"
21,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
21,Winter,Watering,1,1,1,1,0,0,0,0,0.0,12.0,,3.0,0,0,0,0,1,100.0,36.0,"by grower, season, activity"
21,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
22,Spring,Harvesting,1,1,1,0,0,0,1,0,100.0,1.0,,1.0,1,1,0,1,1,100.0,1.0,"by grower, season, activity"
22,Spring,Preparing beds,1,1,1,0,1,0,1,0,100.0,23.0,25.0,1.5,1,1,1,0,1,100.0,34.5,"by grower, season, activity"
22,Spring,Seeding,1,1,1,0,0,0,1,0,100.0,17.0,,2.0,1,1,0,1,1,100.0,34.0,"by grower, season, activity"
22,Spring,Transplanting,1,1,1,0,0,0,1,0,100.0,23.0,,2.0,0,1,0,1,0,100.0,46.0,"by grower, season, activity"
22,Spring,Watering,1,1,1,0,0,0,1,0,0.0,25.0,,1.0,1,1,0,0,1,50.0,25.0,"by grower, season, activity"
22,Spring,Weeding,1,1,1,0,0,0,1,0,100.0,30.0,10.0,4.0,1,1,0,1,1,50.0,120.0,"by grower, season, activity"
22,Summer,Harvesting,1,1,1,0,0,0,1,1,50.0,20.0,,3.0,1,1,0,1,1,100.0,60.0,"by grower, season, activity"
22,Summer,Preparing beds,1,1,1,0,0,0,1,1,80.0,3.0,,3.5,1,1,0,1,1,,10.5,"by grower, season, activity"
22,Summer,Seeding,1,1,1,0,0,0,1,1,100.0,2.0,,5.0,1,1,0,1,1,100.0,10.0,"by grower, season, activity"
22,Summer,Transplanting,1,1,1,0,0,0,1,1,100.0,5.0,,4.5,0,1,0,1,0,75.0,22.5,"by grower, season, activity"
22,Summer,Watering,1,1,1,0,0,0,1,1,0.0,20.0,,2.5,1,0,0,0,1,,50.0,"by grower, season, activity"
22,Summer,Weeding,1,1,1,0,0,0,1,1,100.0,30.0,50.0,1.25,0,1,0,0,0,,37.5,"by grower, season, activity"
22,Winter,Harvesting,1,1,1,1,0,0,0,0,35.0,1.0,50.0,6.5,1,0,0,0,0,,6.5,"by grower, season, activity"
22,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
22,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
22,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
22,Winter,Watering,1,1,1,1,0,0,0,0,0.0,4.0,,0.5,0,0,0,0,1,,2.0,"by grower, season, activity"
22,Winter,Weeding,1,1,1,1,0,0,0,0,50.0,2.0,45.0,0.75,1,0,1,0,0,,1.5,"by grower, season, activity"
23,Fall,Harvesting,1,1,1,0,0,0,1,0,0.0,4.0,,4.0,1,1,0,1,0,,16.0,"by grower, season, activity"
23,Fall,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Fall,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Fall,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Fall,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Spring,Harvesting,1,1,1,0,1,0,1,0,5.0,20.0,,1.0,0,1,0,0,0,100.0,20.0,"by grower, season, activity"
23,Spring,Preparing beds,1,1,1,0,1,0,1,0,5.0,8.0,100.0,4.0,1,1,0,1,1,,32.0,"by grower, season, activity"
23,Spring,Seeding,1,1,1,0,1,0,1,0,0.0,3.0,,2.0,0,0,0,0,1,,6.0,"by grower, season, activity"
23,Spring,Transplanting,1,1,1,0,1,0,1,0,50.0,4.0,50.0,4.0,0,1,0,0,0,,16.0,"by grower, season, activity"
23,Spring,Watering,1,1,1,0,1,0,1,0,0.0,13.0,,2.0,0,0,0,0,1,100.0,26.0,"by grower, season, activity"
23,Spring,Weeding,1,1,1,0,1,0,1,0,20.0,12.0,100.0,1.0,0,1,0,0,1,,12.0,"by grower, season, activity"
23,Summer,Harvesting,1,1,1,0,0,0,1,0,20.0,16.0,20.0,1.5,1,1,0,0,0,,24.0,"by grower, season, activity"
23,Summer,Preparing beds,1,1,1,0,0,0,1,0,25.0,8.0,100.0,4.0,1,1,0,1,1,,32.0,"by grower, season, activity"
23,Summer,Seeding,1,1,1,0,0,0,1,0,15.0,4.0,,0.5,0,0,0,0,1,,2.0,"by grower, season, activity"
23,Summer,Transplanting,1,1,1,0,0,0,1,0,50.0,3.0,50.0,2.0,0,1,0,0,0,100.0,6.0,"by grower, season, activity"
23,Summer,Watering,1,1,1,0,0,0,1,0,0.0,6.0,,2.5,0,0,1,0,1,,15.0,"by grower, season, activity"
23,Summer,Weeding,1,1,1,0,0,0,1,0,50.0,8.0,100.0,2.0,1,1,0,1,1,,16.0,"by grower, season, activity"
23,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Winter,Preparing beds,1,1,1,1,0,0,0,0,25.0,4.0,100.0,1.5,1,1,0,1,1,,6.0,"by grower, season, activity"
23,Winter,Seeding,0,0,1,1,0,0,0,0,0.0,2.0,,5.0,0,0,0,0,1,100.0,10.0,"by grower, season, activity"
23,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
23,Winter,Weeding,1,1,1,1,0,0,0,0,10.0,4.0,100.0,1.5,1,1,0,1,1,,6.0,"by grower, season, activity"
24,Spring,Harvesting,1,1,1,1,0,0,0,0,10.0,8.0,,6.0,1,0,0,0,1,,48.0,"by grower, season, activity"
24,Spring,Preparing beds,1,1,1,1,0,0,0,0,10.0,8.0,50.0,4.0,1,1,0,1,1,,32.0,"by grower, season, activity"
24,Spring,Seeding,1,1,1,1,0,0,0,0,20.0,8.0,,3.0,0,0,0,0,1,,24.0,"by grower, season, activity"
24,Spring,Transplanting,1,1,1,1,0,0,0,0,50.0,8.0,,5.0,0,1,0,0,1,,40.0,"by grower, season, activity"
24,Spring,Watering,1,1,1,1,0,0,0,0,0.0,20.0,,5.0,0,0,1,0,0,,100.0,"by grower, season, activity"
24,Spring,Weeding,1,1,1,1,0,0,0,0,75.0,15.0,90.0,3.0,1,1,0,0,0,,45.0,"by grower, season, activity"
25,Fall,Harvesting,1,1,1,1,0,0,1,0,50.0,5.0,,1.0,0,1,0,0,0,100.0,5.0,"by grower, season, activity"
25,Fall,Preparing beds,1,1,1,1,0,0,1,0,10.0,9.0,,5.0,0,1,1,0,0,70.0,45.0,"by grower, season, activity"
25,Fall,Seeding,1,1,1,1,0,0,1,0,0.0,3.0,,2.0,0,0,1,0,1,70.0,6.0,"by grower, season, activity"
25,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Fall,Watering,1,1,1,1,0,0,1,0,0.0,10.0,,1.0,0,0,1,0,1,,10.0,"by grower, season, activity"
25,Fall,Weeding,1,1,1,1,0,0,1,0,80.0,4.0,,3.0,0,1,0,0,0,100.0,12.0,"by grower, season, activity"
25,Spring,Harvesting,1,1,1,0,0,0,1,0,10.0,8.0,,2.5,1,0,0,0,1,80.0,20.0,"by grower, season, activity"
25,Spring,Preparing beds,1,1,1,0,0,0,1,0,5.0,5.0,,4.5,0,0,1,0,0,,22.5,"by grower, season, activity"
25,Spring,Seeding,1,1,1,0,0,0,1,0,5.0,10.0,50.0,2.0,0,0,1,0,1,75.0,20.0,"by grower, season, activity"
25,Spring,Transplanting,1,1,1,0,0,0,1,0,50.0,5.0,70.0,3.0,0,0,1,0,0,100.0,15.0,"by grower, season, activity"
25,Spring,Watering,0,1,1,0,0,0,1,0,35.0,30.0,,12.0,0,0,1,0,0,40.0,360.0,"by grower, season, activity"
25,Spring,Weeding,1,1,1,0,0,0,1,0,75.0,3.0,,5.0,1,1,0,1,1,80.0,15.0,"by grower, season, activity"
25,Summer,Harvesting,1,1,1,0,0,0,1,0,0.0,15.0,,2.0,1,1,0,1,1,75.0,30.0,"by grower, season, activity"
25,Summer,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Summer,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Summer,Watering,0,0,0,0,0,0,0,0,0.0,7.0,,8.0,0,0,1,0,0,,56.0,"by grower, season, activity"
25,Summer,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Winter,Harvesting,1,1,1,1,0,0,0,0,25.0,8.0,,4.0,0,1,0,0,0,100.0,32.0,"by grower, season, activity"
25,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Winter,Seeding,1,1,1,1,0,0,0,0,90.0,1.0,,4.5,0,0,0,0,1,100.0,4.5,"by grower, season, activity"
25,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
25,Winter,Watering,1,1,1,1,0,0,0,0,0.0,2.0,,1.0,0,0,1,0,0,,2.0,"by grower, season, activity"
25,Winter,Weeding,1,1,1,1,0,0,0,0,100.0,4.0,,3.0,0,1,0,1,0,100.0,12.0,"by grower, season, activity"
26,Fall,Harvesting,1,1,1,1,1,0,0,0,95.0,4.5,100.0,6.0,1,1,0,0,1,100.0,27.0,"by grower, season, activity"
26,Fall,Preparing beds,0,1,1,1,1,0,0,0,0.0,2.0,100.0,2.5,1,0,1,0,0,0.0,5.0,"by grower, season, activity"
26,Fall,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
26,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
26,Fall,Watering,1,1,1,1,1,0,0,0,20.0,2.0,100.0,8.0,0,0,1,0,0,100.0,16.0,"by grower, season, activity"
26,Fall,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
26,Spring,Harvesting,1,1,1,0,0,0,1,0,25.0,8.0,100.0,3.0,1,0,0,0,1,100.0,24.0,"by grower, season, activity"
26,Spring,Preparing beds,1,1,1,0,0,0,1,0,25.0,10.0,99.0,2.5,1,0,1,0,1,,25.0,"by grower, season, activity"
26,Spring,Seeding,1,1,1,0,0,0,1,0,50.0,23.0,99.0,1.0,1,0,0,0,1,,23.0,"by grower, season, activity"
26,Spring,Transplanting,1,1,1,0,0,0,1,0,90.0,4.0,100.0,9.0,1,0,0,0,0,,36.0,"by grower, season, activity"
26,Spring,Watering,1,1,1,0,0,0,1,0,0.0,29.0,99.0,3.5,0,0,0,0,1,,101.5,"by grower, season, activity"
26,Spring,Weeding,1,1,1,0,0,0,1,0,50.0,8.0,100.0,3.0,1,0,0,0,1,,24.0,"by grower, season, activity"
26,Summer,Harvesting,1,1,1,0,1,0,1,0,50.0,20.0,75.0,4.5,1,0,0,0,0,100.0,90.0,"by grower, season, activity"
26,Summer,Preparing beds,1,1,1,0,1,0,1,0,0.0,2.0,100.0,4.0,0,1,0,0,1,50.0,8.0,"by grower, season, activity"
26,Summer,Seeding,1,1,1,0,1,0,1,0,25.0,2.0,100.0,4.0,0,0,1,0,0,100.0,8.0,"by grower, season, activity"
26,Summer,Transplanting,1,1,1,0,1,0,1,0,100.0,1.0,100.0,6.5,1,1,0,0,1,100.0,6.5,"by grower, season, activity"
26,Summer,Watering,1,1,1,0,1,0,1,0,0.0,7.0,75.0,1.0,0,0,0,0,1,100.0,7.0,"by grower, season, activity"
26,Summer,Weeding,1,1,1,0,1,0,1,0,100.0,30.0,100.0,2.0,1,0,0,0,1,,60.0,"by grower, season, activity"
26,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
26,Winter,Preparing beds,1,1,1,1,0,0,0,0,0.0,1.0,100.0,1.5,0,0,1,0,0,100.0,1.5,"by grower, season, activity"
26,Winter,Seeding,1,1,1,1,0,0,0,0,90.0,2.0,30.0,4.0,1,0,0,0,1,100.0,8.0,"by grower, season, activity"
26,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
26,Winter,Watering,1,0,1,1,0,0,0,0,5.0,29.0,,0.33333333,1,0,0,0,1,100.0,9.66666657,"by grower, season, activity"
26,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Fall,Harvesting,1,0,1,0,0,0,1,0,50.0,15.0,,3.0,1,1,0,1,1,100.0,45.0,"by grower, season, activity"
27,Fall,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Fall,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Fall,Watering,1,0,1,0,0,0,1,0,0.0,10.0,,0.16666666,0,0,0,0,1,,1.6666665999999999,"by grower, season, activity"
27,Fall,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Spring,Harvesting,1,1,0,0,0,0,1,1,0.0,20.0,25.0,3.0,1,1,0,1,1,100.0,60.0,"by grower, season, activity"
27,Spring,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Spring,Seeding,1,0,0,0,0,0,1,1,5.0,2.0,,3.0,0,0,0,1,0,100.0,6.0,"by grower, season, activity"
27,Spring,Transplanting,1,1,0,0,0,0,1,1,100.0,6.0,50.0,4.5,1,1,0,1,1,100.0,27.0,"by grower, season, activity"
27,Spring,Watering,1,1,0,0,0,0,1,1,0.0,30.0,,0.5,0,0,0,0,1,,15.0,"by grower, season, activity"
27,Spring,Weeding,1,1,0,0,0,0,1,1,100.0,15.0,50.0,2.0,1,1,0,1,1,100.0,30.0,"by grower, season, activity"
27,Summer,Harvesting,1,0,0,0,0,0,1,1,50.0,30.0,,1.0,1,1,0,1,1,100.0,30.0,"by grower, season, activity"
27,Summer,Preparing beds,1,0,0,0,0,0,1,1,100.0,3.0,,2.0,1,1,0,1,1,100.0,6.0,"by grower, season, activity"
27,Summer,Seeding,1,0,0,0,0,0,1,1,100.0,5.0,,3.0,1,1,0,1,1,100.0,15.0,"by grower, season, activity"
27,Summer,Transplanting,1,0,0,0,0,0,1,1,50.0,1.0,,5.0,1,1,0,1,1,100.0,5.0,"by grower, season, activity"
27,Summer,Watering,1,0,0,0,0,0,1,1,0.0,16.0,,1.0,0,0,0,0,0,,16.0,"by grower, season, activity"
27,Summer,Weeding,1,0,0,0,0,0,1,1,100.0,6.0,75.0,3.0,1,1,0,1,1,100.0,18.0,"by grower, season, activity"
27,Winter,Harvesting,1,1,1,1,0,0,0,0,100.0,4.0,,0.25,1,1,0,1,1,100.0,1.0,"by grower, season, activity"
27,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
27,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
28,Fall,Harvesting,1,1,1,1,0,0,0,0,10.0,8.0,,6.0,1,1,0,1,1,100.0,48.0,"by grower, season, activity"
28,Fall,Preparing beds,1,1,1,1,1,0,0,0,5.0,5.0,,4.5,0,0,0,0,1,50.0,22.5,"by grower, season, activity"
28,Fall,Seeding,1,1,1,1,0,0,0,0,0.0,1.0,,4.5,1,0,0,0,1,50.0,4.5,"by grower, season, activity"
28,Fall,Transplanting,1,1,1,1,0,0,0,0,90.0,4.0,,4.5,0,1,0,0,0,80.0,18.0,"by grower, season, activity"
28,Fall,Watering,1,1,1,1,0,0,0,0,0.0,3.0,,0.66666,0,0,0,0,1,,1.99998,"by grower, season, activity"
28,Fall,Weeding,1,1,1,1,0,0,0,0,100.0,8.0,,4.0,0,1,0,0,0,90.0,32.0,"by grower, season, activity"
28,Spring,Harvesting,1,1,1,1,0,0,1,0,15.0,8.5,10.0,6.5,1,1,0,0,1,100.0,55.25,"by grower, season, activity"
28,Spring,Preparing beds,1,1,1,1,0,0,1,0,0.0,4.0,75.0,4.0,0,0,0,0,1,50.0,16.0,"by grower, season, activity"
28,Spring,Seeding,1,1,1,1,0,0,1,0,5.0,4.0,,2.5,1,0,0,0,1,50.0,10.0,"by grower, season, activity"
28,Spring,Transplanting,1,1,1,1,0,0,1,0,95.0,6.0,,6.0,1,1,0,1,1,70.0,36.0,"by grower, season, activity"
28,Spring,Watering,1,1,1,1,0,0,1,0,90.0,30.0,,0.25,1,0,0,0,1,50.0,7.5,"by grower, season, activity"
28,Spring,Weeding,1,1,1,1,0,0,1,0,55.0,9.0,50.0,6.0,0,1,0,0,1,50.0,54.0,"by grower, season, activity"
28,Summer,Harvesting,1,1,1,0,0,0,1,0,30.0,8.0,10.0,8.0,1,1,0,1,1,100.0,64.0,"by grower, season, activity"
28,Summer,Preparing beds,1,1,1,0,0,0,1,0,0.0,5.0,50.0,5.0,0,0,0,0,1,50.0,25.0,"by grower, season, activity"
28,Summer,Seeding,1,1,1,0,0,0,1,0,0.0,2.0,,2.0,1,0,0,0,1,50.0,4.0,"by grower, season, activity"
28,Summer,Transplanting,1,1,1,0,0,0,1,0,50.0,2.0,,4.0,1,1,0,1,1,90.0,8.0,"by grower, season, activity"
28,Summer,Watering,1,1,1,0,0,0,1,0,0.0,30.0,,0.75,0,0,0,0,1,,22.5,"by grower, season, activity"
28,Summer,Weeding,1,1,1,0,0,0,1,0,100.0,5.0,100.0,5.0,0,1,0,0,0,75.0,25.0,"by grower, season, activity"
28,Winter,Harvesting,1,1,1,1,0,0,0,0,50.0,3.0,,6.0,0,1,1,0,0,100.0,18.0,"by grower, season, activity"
28,Winter,Preparing beds,1,1,1,1,0,0,0,0,50.0,1.0,100.0,2.0,0,1,0,0,1,,2.0,"by grower, season, activity"
28,Winter,Seeding,1,1,1,1,0,0,0,0,0.0,1.0,,1.0,0,0,0,0,1,100.0,1.0,"by grower, season, activity"
28,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
28,Winter,Watering,1,1,1,1,0,0,0,0,10.0,15.0,,0.416666666,1,0,0,0,1,,6.24999999,"by grower, season, activity"
